 Timestamp, Code
 06/07/26 12:41:45 , NBIT: SINR: 0  RSSI: 19  
 06/07/26 12:41:51 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:41:56 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:42:05 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 12:42:06 , NBIT: Earfcn: 1391  
 06/07/26 12:42:06 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 12:42:06 , NBIT: Cell ID: 0966C149  
 06/07/26 12:42:06 , NBIT: RSRQ: 65529  RSRP: 65455  
 06/07/26 12:42:06 , NBIT: SINR: 14  RSSI: 65462  
 06/07/26 12:42:06 , NBIT: TAC: 6182  Band: 3  
 06/07/26 12:42:06 , NBIT: Opr Mode: 2  Tx Power: 50  ECL: 0  
 06/07/26 12:42:06 , NBIT: Sleep Duration: 0  
 06/07/26 12:42:06 , NBIT: Rx Time(s): 91  
 06/07/26 12:42:06 , NBIT: Tx Time(s): 3  
 06/07/26 12:42:06 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 12:42:06 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 12:42:06 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 12:42:07 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 12:42:07 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 12:42:08 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 12:42:10 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 12:42:11 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 12:42:13 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 12:42:14 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 12:42:14 , NBIT: Transmission: 27850  
 06/07/26 12:42:15 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 12:42:24 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:42:24 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 12:42:37 , NBIT: Lwm2m Recovered: 10  
 06/07/26 12:42:37 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:42:38 , NBIT: Cereg: 0  
 06/07/26 12:42:39 , NBIT: Cereg: 2  
 06/07/26 12:42:41 , NBIT: Cereg: 1  
 06/07/26 12:42:42 , NBIT: Cereg: 1  
 06/07/26 12:42:47 , NBIT: SINR: 0  RSSI: 19  
 06/07/26 12:42:49 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:42:55 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:43:04 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 12:43:05 , NBIT: Earfcn: 1391  
 06/07/26 12:43:05 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 12:43:05 , NBIT: Cell ID: 0966C149  
 06/07/26 12:43:05 , NBIT: RSRQ: 65528  RSRP: 65450  
 06/07/26 12:43:05 , NBIT: SINR: 5  RSSI: 65458  
 06/07/26 12:43:05 , NBIT: TAC: 6182  Band: 3  
 06/07/26 12:43:05 , NBIT: Opr Mode: 2  Tx Power: 130  ECL: 0  
 06/07/26 12:43:05 , NBIT: Sleep Duration: 0  
 06/07/26 12:43:05 , NBIT: Rx Time(s): 269  
 06/07/26 12:43:05 , NBIT: Tx Time(s): 9  
 06/07/26 12:43:05 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 12:43:05 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 12:43:05 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 12:43:06 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 12:43:06 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 12:43:07 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 12:43:09 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 12:43:10 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 12:43:11 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 12:43:11 , NBIT: Transmission: 27860  
 06/07/26 12:43:13 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 12:43:14 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 12:43:23 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:43:23 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 12:43:36 , NBIT: Lwm2m Recovered: 10  
 06/07/26 12:43:36 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:43:37 , NBIT: Cereg: 0  
 06/07/26 12:43:38 , NBIT: Cereg: 2  
 06/07/26 12:43:40 , NBIT: Cereg: 1  
 06/07/26 12:43:41 , NBIT: Cereg: 1  
 06/07/26 12:43:46 , NBIT: SINR: 0  RSSI: 17  
 06/07/26 12:43:48 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:43:53 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:44:02 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 12:44:03 , NBIT: Earfcn: 1391  
 06/07/26 12:44:03 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 12:44:03 , NBIT: Cell ID: 0966C149  
 06/07/26 12:44:03 , NBIT: RSRQ: 65529  RSRP: 65456  
 06/07/26 12:44:03 , NBIT: SINR: 16  RSSI: 65463  
 06/07/26 12:44:03 , NBIT: TAC: 6182  Band: 3  
 06/07/26 12:44:03 , NBIT: Opr Mode: 2  Tx Power: 70  ECL: 0  
 06/07/26 12:44:03 , NBIT: Sleep Duration: 0  
 06/07/26 12:44:03 , NBIT: Rx Time(s): 448  
 06/07/26 12:44:03 , NBIT: Tx Time(s): 15  
 06/07/26 12:44:03 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 12:44:03 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 12:44:03 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 12:44:04 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 12:44:04 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 12:44:04 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 12:44:14 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:45:34 , NBIT: Transmission Failed: 304  
 06/07/26 12:45:38 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:45:38 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 12:45:38 , NBIT: Transmission: 27870  
 06/07/26 12:45:39 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 12:45:41 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 12:45:42 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 12:45:47 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:45:48 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 12:46:00 , NBIT: Lwm2m Recovered: 10  
 06/07/26 12:46:01 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:46:02 , NBIT: Cereg: 0  
 06/07/26 12:46:02 , NBIT: Cereg: 2  
 06/07/26 12:46:04 , NBIT: Cereg: 1  
 06/07/26 12:46:06 , NBIT: Cereg: 1  
 06/07/26 12:46:11 , NBIT: SINR: 0  RSSI: 19  
 06/07/26 12:46:12 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:46:19 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 12:46:32 , NBIT: Earfcn: 1391  
 06/07/26 12:46:32 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 12:46:32 , NBIT: Cell ID: 0966C149  
 06/07/26 12:46:32 , NBIT: RSRQ: 65531  RSRP: 65457  
 06/07/26 12:46:32 , NBIT: SINR: 19  RSSI: 65468  
 06/07/26 12:46:32 , NBIT: TAC: 6182  Band: 3  
 06/07/26 12:46:32 , NBIT: Opr Mode: 0  Tx Power: 2  ECL: 0  
 06/07/26 12:46:32 , NBIT: CME Error: 847  BC66 SubState: 0  BC66 State: PROCESS_REQUEST_Bc66LinkState   
 06/07/26 12:46:33 , NBIT: Earfcn: 1391  
 06/07/26 12:46:33 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 12:46:33 , NBIT: Cell ID: 0966C149  
 06/07/26 12:46:33 , NBIT: RSRQ: 65531  RSRP: 65457  
 06/07/26 12:46:33 , NBIT: SINR: 18  RSSI: 65462  
 06/07/26 12:46:33 , NBIT: TAC: 6182  Band: 3  
 06/07/26 12:46:33 , NBIT: Opr Mode: 0  Tx Power: 2  ECL: 0  
 06/07/26 12:46:33 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Error: 4  
 06/07/26 12:46:33 , NBIT: CME Error: 847  BC66 SubState: 0  BC66 State: PROCESS_REQUEST_Bc66LinkState   
 06/07/26 12:46:33 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 12:46:33 , NBIT: Temp(C): 32  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 01:00:00 , LWM2M: Reading Next Run Time: 06/07/26 02:00:00  
 06/07/26 01:00:00 , LWM2M: Status Next Run Time: 07/07/26 01:00:00  
 06/07/26 01:41:34 , SNSR: Temp(C): 32  Volt(mV): 2998  
 06/07/26 01:41:34 , SNSR: Average Current (uA): 6671.8745  
 06/07/26 02:00:00 , LWM2M: Reading Next Run Time: 06/07/26 03:00:00  
 06/07/26 02:41:34 , SNSR: Temp(C): 32  Volt(mV): 3003  
 06/07/26 02:41:34 , SNSR: Average Current (uA): 5937.4995  
 06/07/26 03:00:00 , LWM2M: Reading Next Run Time: 06/07/26 04:00:00  
 06/07/26 03:05:51 , FLSV: MCU Reset> Software Watchdog: 080221B2  
 06/07/26 03:05:51 , FLSV: Task Sleep Status Bitmap:   
 06/07/26 03:05:53 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:05:53 , LWM2M: Reading Next Run Time: 06/07/26 04:00:00  
 06/07/26 03:05:53 , LWM2M: Reading Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 03:05:53 , LWM2M: Status Next Run Time: 06/07/26 04:00:00  
 06/07/26 03:05:53 , LWM2M: Status Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 03:05:53 , LWM2M: Query Next Run Time: 07/07/26 12:00:00  
 06/07/26 03:05:53 , LWM2M: Query Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 03:05:53 , SNSR: Temp(C): 33  Volt(mV): 2998  
 06/07/26 03:05:53 , SNSR: Average Current (uA): 7390.6245  
 06/07/26 03:05:57 , NBIT: Cereg: 2  
 06/07/26 03:06:00 , NBIT: Cereg: 1  
 06/07/26 03:06:01 , NBIT: Cereg: 1  
 06/07/26 03:06:05 , NBIT: SINR: 0  RSSI: 18  
 06/07/26 03:06:09 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:06:16 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:06:26 , NBIT: Earfcn: 1391  
 06/07/26 03:06:26 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 03:06:26 , NBIT: Cell ID: 0966C149  
 06/07/26 03:06:26 , NBIT: RSRQ: 65529  RSRP: 65454  
 06/07/26 03:06:26 , NBIT: SINR: 17  RSSI: 65461  
 06/07/26 03:06:26 , NBIT: TAC: 6182  Band: 3  
 06/07/26 03:06:26 , NBIT: Opr Mode: 2  Tx Power: 90  ECL: 0  
 06/07/26 03:06:26 , NBIT: Sleep Duration: 0  
 06/07/26 03:06:26 , NBIT: Rx Time(s): 103  
 06/07/26 03:06:26 , NBIT: Tx Time(s): 4  
 06/07/26 03:06:26 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 03:06:27 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 03:06:27 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 03:06:27 , NBIT: Transmission: 27880  
 06/07/26 03:06:27 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 03:06:27 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 03:06:28 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 03:06:29 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 03:06:31 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 03:06:32 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 03:06:33 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 03:06:35 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 03:06:36 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 03:06:44 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:06:45 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 03:06:57 , NBIT: Lwm2m Recovered: 10  
 06/07/26 03:06:58 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:06:59 , NBIT: Cereg: 0  
 06/07/26 03:06:59 , NBIT: Cereg: 2  
 06/07/26 03:07:03 , NBIT: Cereg: 1  
 06/07/26 03:07:03 , NBIT: Cereg: 1  
 06/07/26 03:07:08 , NBIT: SINR: 0  RSSI: 19  
 06/07/26 03:07:12 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:07:12 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:07:22 , NBIT: Transmission: 27890  
 06/07/26 03:07:22 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 03:07:23 , NBIT: Earfcn: 1391  
 06/07/26 03:07:23 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 03:07:23 , NBIT: Cell ID: 0966C149  
 06/07/26 03:07:23 , NBIT: RSRQ: 65529  RSRP: 65454  
 06/07/26 03:07:23 , NBIT: SINR: 15  RSSI: 65461  
 06/07/26 03:07:23 , NBIT: TAC: 6182  Band: 3  
 06/07/26 03:07:23 , NBIT: Opr Mode: 2  Tx Power: 100  ECL: 0  
 06/07/26 03:07:23 , NBIT: Sleep Duration: 0  
 06/07/26 03:07:23 , NBIT: Rx Time(s): 289  
 06/07/26 03:07:23 , NBIT: Tx Time(s): 10  
 06/07/26 03:07:23 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 03:07:23 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 03:07:23 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 03:07:23 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 03:07:24 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 03:07:25 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 03:07:26 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 03:07:28 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 03:07:29 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 03:07:30 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 03:07:32 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 03:07:40 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:07:41 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 03:07:53 , NBIT: Lwm2m Recovered: 10  
 06/07/26 03:07:54 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:07:55 , NBIT: Cereg: 0  
 06/07/26 03:07:55 , NBIT: Cereg: 2  
 06/07/26 03:07:58 , NBIT: Cereg: 1  
 06/07/26 03:07:59 , NBIT: Cereg: 1  
 06/07/26 03:08:04 , NBIT: SINR: 0  RSSI: 18  
 06/07/26 03:08:06 , NBIT: Transmission: 27900  
 06/07/26 03:08:06 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:08:07 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:08:18 , NBIT: Earfcn: 1391  
 06/07/26 03:08:18 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 03:08:18 , NBIT: Cell ID: 0966C149  
 06/07/26 03:08:18 , NBIT: RSRQ: 65528  RSRP: 65453  
 06/07/26 03:08:18 , NBIT: SINR: 15  RSSI: 65461  
 06/07/26 03:08:18 , NBIT: TAC: 6182  Band: 3  
 06/07/26 03:08:18 , NBIT: Opr Mode: 2  Tx Power: 100  ECL: 0  
 06/07/26 03:08:18 , NBIT: Sleep Duration: 0  
 06/07/26 03:08:18 , NBIT: Rx Time(s): 472  
 06/07/26 03:08:18 , NBIT: Tx Time(s): 15  
 06/07/26 03:08:18 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 03:08:19 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 03:08:19 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 03:08:19 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 03:08:19 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 03:08:20 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 03:08:21 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 03:08:22 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 03:08:24 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 03:08:25 , LWM2M: Observe: 9   : 0   : 9  Status: 0  Index: 0  
 06/07/26 03:08:26 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 03:08:28 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
 06/07/26 03:08:36 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:08:37 , LWM2M: Notify: 9   : 0   : 1  Status: 1  Ack: 2  
 06/07/26 03:08:49 , NBIT: Lwm2m Recovered: 10  
 06/07/26 03:08:49 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 03:08:51 , NBIT: Cereg: 0  
 06/07/26 03:08:51 , NBIT: Cereg: 2  
 06/07/26 03:08:53 , NBIT: Cereg: 1  
 06/07/26 03:08:55 , NBIT: Cereg: 1  
 06/07/26 03:09:00 , NBIT: SINR: 0  RSSI: 18  
 06/07/26 03:09:03 , NBIT: Transmission: 27910  
 06/07/26 03:09:18 , NBIT: Earfcn: 1391  
 06/07/26 03:09:18 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 03:09:18 , NBIT: Cell ID: 0966C149  
 06/07/26 03:09:18 , NBIT: RSRQ: 65533  RSRP: 65456  
 06/07/26 03:09:18 , NBIT: SINR: 17  RSSI: 65459  
 06/07/26 03:09:18 , NBIT: TAC: 6182  Band: 3  
 06/07/26 03:09:18 , NBIT: Opr Mode: 0  Tx Power: 2  ECL: 0  
 06/07/26 03:09:18 , NBIT: CME Error: 847  BC66 SubState: 0  BC66 State: PROCESS_REQUEST_Bc66LinkState   
 06/07/26 03:09:18 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 1  
 06/07/26 03:09:19 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Error: 4  
 06/07/26 03:09:19 , NBIT: CME Error: 846  BC66 SubState: 0  BC66 State: PROCESS_REQUEST_Bc66LinkState   
 06/07/26 03:09:19 , NBIT: Temp(C): 33  Volt(mV): 2998  Modem Power State: 2  
 06/07/26 04:00:00 , LWM2M: Reading Next Run Time: 06/07/26 05:00:00  
 06/07/26 04:00:00 , LWM2M: Status Next Run Time: 07/07/26 04:00:00  
 06/07/26 04:05:53 , SNSR: Temp(C): 33  Volt(mV): 2998  
 06/07/26 04:05:53 , SNSR: Average Current (uA): 6093.75  
 06/07/26 05:00:00 , LWM2M: Reading Next Run Time: 06/07/26 06:00:00  
 06/07/26 05:05:53 , SNSR: Temp(C): 33  Volt(mV): 3005  
 06/07/26 05:05:53 , SNSR: Average Current (uA): 6265.6245  
 06/07/26 05:06:07 , FLSV: MCU Reset> Software Watchdog: 080221A6  
 06/07/26 05:06:07 , FLSV: Task Sleep Status Bitmap:   
 06/07/26 05:06:09 , NBIT: Temp(C): 32  Volt(mV): 3000  Modem Power State: 2  
 06/07/26 05:06:09 , LWM2M: Reading Next Run Time: 06/07/26 06:00:00  
 06/07/26 05:06:09 , LWM2M: Reading Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 05:06:09 , LWM2M: Status Next Run Time: 06/07/26 06:00:00  
 06/07/26 05:06:09 , LWM2M: Status Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 05:06:09 , LWM2M: Query Next Run Time: 07/07/26 12:00:00  
 06/07/26 05:06:09 , LWM2M: Query Next Dispatch Time: 07/07/26 02:19:01  
 06/07/26 05:06:09 , SNSR: Temp(C): 32  Volt(mV): 3000  
 06/07/26 05:06:09 , SNSR: Average Current (uA): 6781.2495  
 06/07/26 05:06:13 , NBIT: Cereg: 2  
 06/07/26 05:06:16 , NBIT: Cereg: 1  
 06/07/26 05:06:20 , NBIT: Cereg: 1  
 06/07/26 05:06:21 , NBIT: SINR: 0  RSSI: 19  
 06/07/26 05:06:29 , NBIT: Temp(C): 32  Volt(mV): 3000  Modem Power State: 1  
 06/07/26 05:06:30 , NBIT: Temp(C): 32  Volt(mV): 3000  Modem Power State: 2  
 06/07/26 05:06:40 , LWM2M: Request: 10377   : 0   : 3  Type: 10  Status: 0  
 06/07/26 05:06:40 , NBIT: Earfcn: 1391  
 06/07/26 05:06:40 , NBIT: Pci: 5  EarfcnOffset: 1  
 06/07/26 05:06:40 , NBIT: Cell ID: 0966C149  
 06/07/26 05:06:40 , NBIT: RSRQ: 65529  RSRP: 65453  
 06/07/26 05:06:40 , NBIT: SINR: 14  RSSI: 65460  
 06/07/26 05:06:40 , NBIT: TAC: 6182  Band: 3  
 06/07/26 05:06:40 , NBIT: Opr Mode: 2  Tx Power: 100  ECL: 0  
 06/07/26 05:06:40 , NBIT: Sleep Duration: 0  
 06/07/26 05:06:40 , NBIT: Rx Time(s): 101  
 06/07/26 05:06:40 , NBIT: Tx Time(s): 4  
 06/07/26 05:06:40 , LWM2M: Request: 9   : 0   : 1  Type: 10  Status: 0  
 06/07/26 05:06:40 , LWM2M: Request: 10376   : 0   : 6  Type: 10  Status: 0  
 06/07/26 05:06:41 , LWM2M: Request: 10376   : 1   : 6  Type: 10  Status: 0  
 06/07/26 05:06:41 , LWM2M: Request: 9   : 0   : 7  Type: 10  Status: 0  
 06/07/26 05:06:41 , LWM2M: Observe: 10377   : 0   : 3  Status: 0  Index: 0  
 06/07/26 05:06:41 , LWM2M: Request: 9   : 0   : 9  Type: 10  Status: 0  
 06/07/26 05:06:41 , LWM2M: Observe: 9   : 0   : 1  Status: 0  Index: 0  
 06/07/26 05:06:43 , LWM2M: Observe: 10376   : 0   : 6  Status: 0  Index: 0  
 06/07/26 05:06:44 , LWM2M: Observe: 10376   : 1   : 6  Status: 0  Index: 0  
 06/07/26 05:06:46 , LWM2M: Observe: 9   : 0   : 7  Status: 0  Index: 0  
