Date, Time, Event
09-Jul-2026,15:08:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:08:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:08:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:09:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:10:03 
09-Jul-2026,15:09:25,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: ACTIVE 
09-Jul-2026,15:09:28,NBIT: Cereg: 2 
09-Jul-2026,15:09:31,DBG: SIM?
09-Jul-2026,15:09:31,DBG: SMOK
09-Jul-2026,15:09:31,DBG: QCCI
09-Jul-2026,15:09:31,NBIT: Cereg: 1 
09-Jul-2026,15:09:31,DBG: NTW1
09-Jul-2026,15:09:33,DBG: EDRX
09-Jul-2026,15:09:33,NBIT: Cereg: 1 
09-Jul-2026,15:09:33,DBG: +IP
09-Jul-2026,15:09:37,NBIT: SINR: 0  RSSI: 16 
09-Jul-2026,15:09:39,DBG: NBOT
09-Jul-2026,15:09:42,DBG: LREG
09-Jul-2026,15:09:42,NBIT: Transmission: 3440 
09-Jul-2026,15:09:43,DBG: QCNF
09-Jul-2026,15:09:43,NBIT: Earfcn: 3701 
09-Jul-2026,15:09:43,NBIT: Pci: 299  EarfcnOffset: 2 
09-Jul-2026,15:09:43,NBIT: Cell ID: 03F91A7A 
09-Jul-2026,15:09:43,NBIT: RSRQ: -9  RSRP: -88 
09-Jul-2026,15:09:43,NBIT: SINR: 2  RSSI: -79 
09-Jul-2026,15:09:43,NBIT: TAC: 29901  Band: 8 
09-Jul-2026,15:09:43,NBIT: Opr Mode: 3  Tx Power: 90  ECL: 0 
09-Jul-2026,15:09:43,NBIT: Sleep Duration: 0 
09-Jul-2026,15:09:43,NBIT: Rx Time(s): 89 
09-Jul-2026,15:09:43,NBIT: Tx Time(s): 10 
09-Jul-2026,15:09:43,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
09-Jul-2026,15:09:43,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
09-Jul-2026,15:09:43,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
09-Jul-2026,15:09:44,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
09-Jul-2026,15:09:44,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
09-Jul-2026,15:09:44,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
09-Jul-2026,15:09:44,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
09-Jul-2026,15:09:44,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
09-Jul-2026,15:09:44,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
09-Jul-2026,15:09:46,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
09-Jul-2026,15:09:47,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
09-Jul-2026,15:09:49,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
09-Jul-2026,15:09:51,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
09-Jul-2026,15:09:53,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
09-Jul-2026,15:09:55,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
09-Jul-2026,15:09:55,NBIT: Transmission: 3450 
09-Jul-2026,15:09:58,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:09:59,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:10:01,LWM2M: Notify: 10377  : 0  : 3  Status: 0  Ack: 0 
09-Jul-2026,15:10:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:11:03 
09-Jul-2026,15:10:09,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:10:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:11:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:12:03 
09-Jul-2026,15:12:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:13:03 
09-Jul-2026,15:12:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:17:59 
09-Jul-2026,15:13:00,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: ACTIVE 
09-Jul-2026,15:13:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:14:03 
09-Jul-2026,15:13:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:13:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:13:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:13:15,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:13:15,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:14:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:15:03 
09-Jul-2026,15:15:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:16:03 
09-Jul-2026,15:16:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:17:03 
09-Jul-2026,15:17:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:18:03 
09-Jul-2026,15:17:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:22:59 
09-Jul-2026,15:18:00,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: ACTIVE 
09-Jul-2026,15:18:02,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:18:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:19:03 
09-Jul-2026,15:18:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:18:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:18:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:18:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:19:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:20:03 
09-Jul-2026,15:20:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:21:03 
09-Jul-2026,15:21:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:22:03 
09-Jul-2026,15:22:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:23:03 
09-Jul-2026,15:22:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:27:59 
09-Jul-2026,15:23:00,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: ACTIVE 
09-Jul-2026,15:23:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:24:03 
09-Jul-2026,15:23:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:23:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:23:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:23:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:23:16,NBIT: Temp(C): 27  Volt(mV): 3007  Modem Power State: SLEEP 
09-Jul-2026,15:24:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:25:03 
09-Jul-2026,15:25:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:26:03 
09-Jul-2026,15:26:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:27:03 
09-Jul-2026,15:27:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:28:03 
09-Jul-2026,15:27:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:32:59 
09-Jul-2026,15:28:00,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: ACTIVE 
09-Jul-2026,15:28:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:29:03 
09-Jul-2026,15:28:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:28:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:28:09,NBIT: Transmission: 3460 
09-Jul-2026,15:28:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:28:15,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:28:15,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:29:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:30:03 
09-Jul-2026,15:30:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:31:03 
09-Jul-2026,15:31:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:32:03 
09-Jul-2026,15:32:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:33:03 
09-Jul-2026,15:32:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:37:59 
09-Jul-2026,15:33:00,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: ACTIVE 
09-Jul-2026,15:33:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:34:03 
09-Jul-2026,15:33:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:33:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:33:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:33:15,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:33:15,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:34:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:35:03 
09-Jul-2026,15:35:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:36:03 
09-Jul-2026,15:36:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:37:03 
09-Jul-2026,15:37:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:38:03 
09-Jul-2026,15:37:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:42:59 
09-Jul-2026,15:38:00,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: ACTIVE 
09-Jul-2026,15:38:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:39:03 
09-Jul-2026,15:38:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:38:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:38:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:38:16,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:38:16,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:39:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:40:03 
09-Jul-2026,15:40:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:41:03 
09-Jul-2026,15:41:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:42:03 
09-Jul-2026,15:42:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:43:03 
09-Jul-2026,15:42:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:47:59 
09-Jul-2026,15:43:00,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: ACTIVE 
09-Jul-2026,15:43:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:44:03 
09-Jul-2026,15:43:04,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:43:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:43:13,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:43:17,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:43:17,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:44:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:45:03 
09-Jul-2026,15:45:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:46:03 
09-Jul-2026,15:46:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:47:03 
09-Jul-2026,15:47:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:48:03 
09-Jul-2026,15:47:59,LWM2M: READING NEXT DISPATCH TIME: 09-Jul-2026 15:52:59 
09-Jul-2026,15:48:00,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: ACTIVE 
09-Jul-2026,15:48:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:49:03 
09-Jul-2026,15:48:03,NBIT: Lwm2m Recovered: 0 
09-Jul-2026,15:48:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:48:12,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:48:16,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:48:16,NBIT: Temp(C): 28  Volt(mV): 3005  Modem Power State: SLEEP 
09-Jul-2026,15:49:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:50:03 
09-Jul-2026,15:50:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:51:03 
09-Jul-2026,15:51:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:52:03 
09-Jul-2026,15:52:03,LWM2M: Reading Next Run Time: 09-Jul-2026 15:53:03 
09-Jul-2026,15:52:39,FLSV: MCU Reset> Firmware Update: 00000000 
09-Jul-2026,15:52:42,NBIT: Temp(C): 28  Volt(mV): 3000  Modem Power State: ACTIVE 
09-Jul-2026,15:52:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:52:42 
09-Jul-2026,15:52:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:53:42 
09-Jul-2026,15:52:42,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 01:37:59 
09-Jul-2026,15:52:42,LWM2M: Status Next Run Time: 09-Jul-2026 16:00:00 
09-Jul-2026,15:52:42,LWM2M: Status Next Dispatch Time: 10-Jul-2026 01:37:59 
09-Jul-2026,15:52:42,LWM2M: Query Next Run Time: 10-Jul-2026 00:00:00 
09-Jul-2026,15:52:42,LWM2M: Query Next Dispatch Time: 10-Jul-2026 01:37:59 
09-Jul-2026,15:52:42,SNSR: Temp(C): 28  Volt(mV): 3000 
09-Jul-2026,15:52:42,SNSR: Average Current (uA): 1187.5 
09-Jul-2026,15:52:45,NBIT: Cereg: 2 
09-Jul-2026,15:52:48,DBG: SIM?
09-Jul-2026,15:52:48,DBG: SMOK
09-Jul-2026,15:52:49,DBG: QCCI
09-Jul-2026,15:52:49,NBIT: Cereg: 1 
09-Jul-2026,15:52:49,DBG: NTW1
09-Jul-2026,15:52:49,DBG: EDRX
09-Jul-2026,15:52:49,NBIT: Cereg: 1 
09-Jul-2026,15:52:49,DBG: +IP
09-Jul-2026,15:52:54,NBIT: SINR: 0  RSSI: 22 
09-Jul-2026,15:53:01,DBG: BOTS
09-Jul-2026,15:53:12,DBG: LREG
09-Jul-2026,15:53:12,NBIT: Transmission: 3470 
09-Jul-2026,15:53:13,DBG: QCNF
09-Jul-2026,15:53:13,NBIT: Earfcn: 3701 
09-Jul-2026,15:53:13,NBIT: Pci: 299  EarfcnOffset: 2 
09-Jul-2026,15:53:13,NBIT: Cell ID: 03F91A7A 
09-Jul-2026,15:53:13,NBIT: RSRQ: -8  RSRP: -79 
09-Jul-2026,15:53:13,NBIT: SINR: 10  RSSI: -71 
09-Jul-2026,15:53:13,NBIT: TAC: 29901  Band: 8 
09-Jul-2026,15:53:13,NBIT: Opr Mode: 3  Tx Power: 0  ECL: 0 
09-Jul-2026,15:53:13,NBIT: Sleep Duration: 0 
09-Jul-2026,15:53:13,NBIT: Rx Time(s): 183 
09-Jul-2026,15:53:13,NBIT: Tx Time(s): 19 
09-Jul-2026,15:53:13,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
09-Jul-2026,15:53:13,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
09-Jul-2026,15:53:13,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
09-Jul-2026,15:53:14,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
09-Jul-2026,15:53:14,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
09-Jul-2026,15:53:14,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
09-Jul-2026,15:53:14,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
09-Jul-2026,15:53:14,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
09-Jul-2026,15:53:14,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
09-Jul-2026,15:53:16,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
09-Jul-2026,15:53:17,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
09-Jul-2026,15:53:18,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
09-Jul-2026,15:53:22,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
09-Jul-2026,15:53:23,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
09-Jul-2026,15:53:25,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
09-Jul-2026,15:53:25,NBIT: Transmission: 3480 
09-Jul-2026,15:53:27,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:53:29,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
09-Jul-2026,15:53:31,LWM2M: Notify: 10377  : 0  : 3  Status: 0  Ack: 0 
09-Jul-2026,15:53:39,NBIT: Temp(C): 28  Volt(mV): 3000  Modem Power State: SLEEP 
09-Jul-2026,15:53:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:54:42 
09-Jul-2026,15:53:43,LWM2M: Notify: 10377  : 0  : 3  Status: 1  Ack: 2 
09-Jul-2026,15:53:43,NBIT: Temp(C): 28  Volt(mV): 3000  Modem Power State: ACTIVE 
09-Jul-2026,15:54:08,NBIT: Temp(C): 28  Volt(mV): 3000  Modem Power State: SLEEP 
09-Jul-2026,15:54:09,LWM2M: Notify: 10377  : 0  : 3  Status: 1  Ack: 2 
09-Jul-2026,15:54:09,NBIT: Temp(C): 28  Volt(mV): 3000  Modem Power State: SLEEP 
09-Jul-2026,15:54:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:55:42 
09-Jul-2026,15:55:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:56:42 
09-Jul-2026,15:56:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:57:42 
09-Jul-2026,15:57:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:58:42 
09-Jul-2026,15:58:42,LWM2M: Reading Next Run Time: 09-Jul-2026 15:59:42 
09-Jul-2026,15:59:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:00:42 
09-Jul-2026,16:00:00,LWM2M: Status Next Run Time: 10-Jul-2026 04:00:00 
09-Jul-2026,16:00:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:01:42 
09-Jul-2026,16:01:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:02:42 
09-Jul-2026,16:02:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:03:42 
09-Jul-2026,16:03:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:04:42 
09-Jul-2026,16:04:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:05:42 
09-Jul-2026,16:05:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:06:42 
09-Jul-2026,16:06:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:07:42 
09-Jul-2026,16:07:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:08:42 
09-Jul-2026,16:08:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:09:42 
09-Jul-2026,16:09:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:10:42 
09-Jul-2026,16:10:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:11:42 
09-Jul-2026,16:11:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:12:42 
09-Jul-2026,16:12:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:13:42 
09-Jul-2026,16:13:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:14:42 
09-Jul-2026,16:14:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:15:42 
09-Jul-2026,16:15:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:16:42 
09-Jul-2026,16:16:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:17:42 
09-Jul-2026,16:17:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:18:42 
09-Jul-2026,16:18:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:19:42 
09-Jul-2026,16:19:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:20:42 
09-Jul-2026,16:20:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:21:42 
09-Jul-2026,16:21:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:22:42 
09-Jul-2026,16:22:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:23:42 
09-Jul-2026,16:23:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:24:42 
09-Jul-2026,16:24:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:25:42 
09-Jul-2026,16:25:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:26:42 
09-Jul-2026,16:26:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:27:42 
09-Jul-2026,16:27:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:28:42 
09-Jul-2026,16:28:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:29:42 
09-Jul-2026,16:29:42,LWM2M: Reading Next Run Time: 09-Jul-2026 16:30:42 
