Date, Time, Event
10-Jul-2026,02:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,02:43:14,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,02:43:14,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,02:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 02:52:59 
10-Jul-2026,02:48:00,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: ACTIVE 
10-Jul-2026,02:48:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,02:48:11,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,02:48:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,02:48:15,NBIT: Temp(C): 30  Volt(mV): 3003  Modem Power State: SLEEP 
10-Jul-2026,02:52:42,SNSR: Temp(C): 30  Volt(mV): 3003 
10-Jul-2026,02:52:42,SNSR: Average Current (uA): 2015.625 
10-Jul-2026,02:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 02:57:59 
10-Jul-2026,02:53:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,02:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,02:53:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,02:53:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,02:53:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,02:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 03:12:34 
10-Jul-2026,02:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:02:59 
10-Jul-2026,02:58:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,02:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,02:58:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,02:58:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,02:58:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:07:59 
10-Jul-2026,03:03:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:03:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:03:30,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:03:30,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:12:59 
10-Jul-2026,03:08:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:08:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:08:12,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:08:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 03:27:34 
10-Jul-2026,03:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:17:59 
10-Jul-2026,03:13:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:13:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:13:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:13:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:22:59 
10-Jul-2026,03:18:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:18:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:18:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:18:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:27:59 
10-Jul-2026,03:23:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:23:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:23:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:23:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 03:42:34 
10-Jul-2026,03:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:32:59 
10-Jul-2026,03:27:59,DBG: EDRX
10-Jul-2026,03:28:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:28:13,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:28:20,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:28:23,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:28:23,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:37:59 
10-Jul-2026,03:33:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:33:01,NBIT: Transmission: 3540 
10-Jul-2026,03:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:33:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:33:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:33:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:42:59 
10-Jul-2026,03:38:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:38:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:38:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:38:12,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:38:12,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 03:57:34 
10-Jul-2026,03:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:47:59 
10-Jul-2026,03:43:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:43:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:43:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:43:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:46:40,LWM2M: Status Next Run Time: 10-Jul-2026 04:00:00 
10-Jul-2026,03:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:52:59 
10-Jul-2026,03:48:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,03:48:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:48:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:48:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:48:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,03:52:42,SNSR: Temp(C): 30  Volt(mV): 3005 
10-Jul-2026,03:52:42,SNSR: Average Current (uA): 15.625 
10-Jul-2026,03:52:42,FLSV: LWM2M Readings Not Dispatched: 0 
10-Jul-2026,03:52:42,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Error: HARD_RESET 
10-Jul-2026,03:52:43,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,03:52:46,NBIT: Cereg: 2 
10-Jul-2026,03:52:49,DBG: SIM?
10-Jul-2026,03:52:49,DBG: SMOK
10-Jul-2026,03:52:49,DBG: QCCI
10-Jul-2026,03:52:50,NBIT: Cereg: 1 
10-Jul-2026,03:52:50,DBG: NTW1
10-Jul-2026,03:52:52,DBG: EDRX
10-Jul-2026,03:52:52,NBIT: Cereg: 1 
10-Jul-2026,03:52:52,DBG: +IP
10-Jul-2026,03:52:55,NBIT: SINR: 0  RSSI: 21 
10-Jul-2026,03:52:58,DBG: NBOT
10-Jul-2026,03:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 03:57:59 
10-Jul-2026,03:53:01,DBG: LREG
10-Jul-2026,03:53:02,DBG: QCNF
10-Jul-2026,03:53:02,NBIT: Earfcn: 3701 
10-Jul-2026,03:53:02,NBIT: Pci: 299  EarfcnOffset: 2 
10-Jul-2026,03:53:02,NBIT: Cell ID: 03F91A7A 
10-Jul-2026,03:53:02,NBIT: RSRQ: -9  RSRP: -77 
10-Jul-2026,03:53:02,NBIT: SINR: 13  RSSI: -68 
10-Jul-2026,03:53:02,NBIT: TAC: 29901  Band: 8 
10-Jul-2026,03:53:02,NBIT: Opr Mode: 3  Tx Power: -20  ECL: 255 
10-Jul-2026,03:53:02,NBIT: Sleep Duration: 0 
10-Jul-2026,03:53:02,NBIT: Rx Time(s): 79 
10-Jul-2026,03:53:02,NBIT: Tx Time(s): 10 
10-Jul-2026,03:53:02,LWM2M: Request: 10376  : 0  : 6  Type: 10  Status: 0 
10-Jul-2026,03:53:02,LWM2M: Request: 10376  : 1  : 6  Type: 10  Status: 0 
10-Jul-2026,03:53:03,LWM2M: Request: 9  : 0  : 1  Type: 10  Status: 0 
10-Jul-2026,03:53:03,LWM2M: Request: 9  : 0  : 7  Type: 10  Status: 0 
10-Jul-2026,03:53:03,LWM2M: Observe: 10376  : 0  : 6  Status: 0  Index: 0 
10-Jul-2026,03:53:03,LWM2M: Request: 10377  : 0  : 3  Type: 10  Status: 0 
10-Jul-2026,03:53:03,LWM2M: Observe: 10376  : 1  : 6  Status: 0  Index: 0 
10-Jul-2026,03:53:04,LWM2M: Request: 9  : 0  : 9  Type: 10  Status: 0 
10-Jul-2026,03:53:04,LWM2M: Observe: 9  : 0  : 1  Status: 0  Index: 0 
10-Jul-2026,03:53:05,LWM2M: Observe: 9  : 0  : 7  Status: 0  Index: 0 
10-Jul-2026,03:53:05,NBIT: Transmission: 3550 
10-Jul-2026,03:53:06,LWM2M: Observe: 10377  : 0  : 3  Status: 0  Index: 0 
10-Jul-2026,03:53:08,LWM2M: Observe: 9  : 0  : 9  Status: 0  Index: 0 
10-Jul-2026,03:53:11,LWM2M: Notify: 9  : 0  : 1  Status: 0  Ack: 0 
10-Jul-2026,03:53:12,LWM2M: Notify: 9  : 0  : 7  Status: 0  Ack: 0 
10-Jul-2026,03:53:14,LWM2M: Notify: 9  : 0  : 9  Status: 0  Ack: 0 
10-Jul-2026,03:53:17,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:53:18,LWM2M: Notify: 10376  : 1  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:53:24,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,03:53:31,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,03:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 04:12:34 
10-Jul-2026,03:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:02:59 
10-Jul-2026,03:58:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,03:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,03:58:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,03:58:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,03:58:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:00:00,LWM2M: Status Next Run Time: 10-Jul-2026 16:00:00 
10-Jul-2026,04:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:07:59 
10-Jul-2026,04:03:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:03:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:03:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:03:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:12:59 
10-Jul-2026,04:08:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:08:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:08:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:08:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:12:34,LWM2M: Reading Next Run Time: 10-Jul-2026 04:27:34 
10-Jul-2026,04:12:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:17:59 
10-Jul-2026,04:13:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:13:01,NBIT: Transmission: 3560 
10-Jul-2026,04:13:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:13:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:13:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:13:13,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:17:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:22:59 
10-Jul-2026,04:18:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:18:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:18:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:18:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:22:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:27:59 
10-Jul-2026,04:23:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:23:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:23:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:23:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:23:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:27:34,LWM2M: Reading Next Run Time: 10-Jul-2026 04:42:34 
10-Jul-2026,04:27:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:32:59 
10-Jul-2026,04:28:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:28:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:28:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:28:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:32:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:37:59 
10-Jul-2026,04:33:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:33:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:33:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:33:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:33:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:37:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:42:59 
10-Jul-2026,04:38:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:38:04,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:38:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:38:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:38:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:42:34,LWM2M: Reading Next Run Time: 10-Jul-2026 04:57:34 
10-Jul-2026,04:42:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:47:59 
10-Jul-2026,04:43:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:43:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:43:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:43:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:43:14,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:47:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:52:59 
10-Jul-2026,04:48:00,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: ACTIVE 
10-Jul-2026,04:48:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:48:08,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:48:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:48:12,NBIT: Temp(C): 30  Volt(mV): 3007  Modem Power State: SLEEP 
10-Jul-2026,04:52:42,SNSR: Temp(C): 30  Volt(mV): 3007 
10-Jul-2026,04:52:42,SNSR: Average Current (uA): 125 
10-Jul-2026,04:52:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 04:57:59 
10-Jul-2026,04:53:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,04:53:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:53:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:53:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,04:53:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,04:57:34,LWM2M: Reading Next Run Time: 10-Jul-2026 05:12:34 
10-Jul-2026,04:57:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 05:02:59 
10-Jul-2026,04:58:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,04:58:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,04:58:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,04:58:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,04:58:13,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,05:02:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 05:07:59 
10-Jul-2026,05:03:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,05:03:02,NBIT: Transmission: 3570 
10-Jul-2026,05:03:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,05:03:09,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,05:03:29,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,05:03:29,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
10-Jul-2026,05:07:59,LWM2M: READING NEXT DISPATCH TIME: 10-Jul-2026 05:12:59 
10-Jul-2026,05:08:00,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: ACTIVE 
10-Jul-2026,05:08:03,NBIT: Lwm2m Recovered: 0 
10-Jul-2026,05:08:10,LWM2M: Notify: 10376  : 0  : 6  Status: 0  Ack: 0 
10-Jul-2026,05:08:14,NBIT: Temp(C): 30  Volt(mV): 3005  Modem Power State: SLEEP 
